"ROLE_ID","CONTACT_ID","R01_ORG_NAME"
3,1642,"Cooperative of Work and Promotion Santo Domingo"
3,1644,"Coordination Council of the International Congress of the Territories of Aisa Pacific Countries"
3,1648,"Copa Airlines"
3,1650,"Copacol - Cooperativa Agroindustrial Consolata"
3,1651,"Copagaz Distribuidora de Gas Ltda- Grupo Zahran"
3,1655,"COPEL- Companhia Paranaense de Energia"
3,1659,"Copredije, S.A."
3,1663,"Coronel Tapioca"
3,1664,"CorpBrasil Comunicacaqo Corporativa"
3,1666,"Corporación Borges, S.A."
3,1668,"Corporacion del Mercado Central de Buenos Aires"
3,1670,"Corporación Empresarial Valls, S.A."
3,1673,"Corporación JL Serracín, S.A."
3,1675,"Corporación Puig"
3,1677,"Corporación Uniland"
3,1680,"Corporate Citizenship International"
3,1685,"Correo Argentino"
3,1687,"Correos y Telégrafos, S.A."
3,1689,"Corrugadora Centro S.A."
3,1692,"Cosco Human Resources Co"
3,1693,"COSMOS Software Enterprises, Ltd."
3,1694,"COSPAE"
3,1695,"Costruzioni Marcora Bulgaria S.r.l."
3,1699,"Covemat S.R.L."
3,1701,"CPA Chemical Pharmaceutical Generic Association"
3,1704,"CPFL Energia SA"
3,1706,"CPM International Ltd."
3,1709,"Craftrade Enterprises"
3,1711,"Creation Chamber"
3,1712,"Credit Agricole S.A."
3,1714,"Credit Mutuel"
3,1729,"Cresta Marketing S.A."
3,1731,"Cross Systems"
3,1733,"Crown Worldwide Holdings, Ltd."
3,1734,"Cruickshanks Ceylon PVT Ltd"
3,1735,"Cruz Roja Española"
3,1736,"Cruzada Civica"
3,1739,"Crystal Window & Door Systems, Ltd."
3,1740,"Crystaline Co. Ltd."
3,1743,"CS Garment, Inc"
3,1745,"CS5 - Creativite & Solidarite"
3,1751,"STR-Responsible Sourcing"
3,1752,"CSR Data Networks"
3,1759,"Cuatrecasas"
3,1761,"Culturalmente"
3,1762,"Curtis/Balkan EOOD"
3,1763,"Cyberplex Africa"
3,1765,"Cyo Proyectos S.L."
3,1766,"D.I. Environnement"
3,1768,"Daimi Ecuador"
3,1778,"Dana Industrias Ltda."
3,1779,"Danfoss Group"
3,1781,"Daniel Dessaint Traiteur"
3,1784,"Danisco"
3,1785,"Danish Institute for Human Rights"
3,1789,"Danone"
3,1790,"Danone-Serdika SA"
3,1795,"Dassault Aviation"
3,1798,"Dasto"
3,1799,"Data Pos Srl"
3,1802,"Database Publishing Consultants, Inc. - DPCI"
3,1803,"Dati Coco Crafts"
3,1804,"Datum Internacional S.A."
3,1806,"Davao City Chamber of Commerce and Industry Inc"
3,1808,"Davey Bickford"
3,1810,"Davies Consulting, Inc."
3,1811,"DB Exit International"
3,1812,"DBM Peru"
3,1813,"De Beers"
3,1815,"Debrasa- Energetica Brasilandia Ltda"
3,1817,"Decofarma S.A."
3,1820,"Deloitte & CO. S.R.L."
3,1821,"Deloitte Touche Macedonia"
3,1835,"Deloitte Touche Tohmatsu - France"
3,1836,"Delta Cafes, S.G.P.S, S.A."
3,1839,"Delta Electronics"
3,1840,"Delta Service Comercial Ltda."
3,1841,"Demax Plc"
3,1844,"Demepool Distribution"
3,1845,"Dena Bank"
3,1848,"Lupicino Eversheds"
3,1854,"Desarollo, Tecnologia Y Planeacion, S.A de C.V."
3,1857,"Desquenne et Giral"
3,1858,"Det Norske Veritas"
3,1860,"Detect-Pro-Securite"
3,1862,"Deutsche Bank AG"
3,1868,"Deutsche Bank Americas Foundation & Community Development Group"
3,1873,"Deutsche Telekom AG"
3,1877,"Deutscher Entwicklungsdienst (DED) gemeinnutzige GmbH"
3,1881,"Deva Comunicacion Financeria S.L."
3,1883,"Development Bank of the Philippines"
3,1886,"Devon Care Private Limited"
3,1887,"Dexia Group"
3,1890,"DFI International"
3,1892,"DGT - Zikol - dooel export-import"
3,1893,"DHL Worldwide"
3,1897,"Diageo Plc"
3,1898,"Dial Textile Industries Ltd."
3,1899,"Diamond Group 2N Ltd"
3,1900,"DIDALIA S.L.L."
3,1905,"Divgi Warner Private Limited"
3,1906,"Divienet Computer Parts and Accessories"
3,1909,"DKV Seguros y Reaseguros S.A.E."
3,1911,"DMJMH+N, Inc"
3,1914,"DnB NOR ASA"
3,1915,"Docsourcing"
3,1916,"Doctors Ltd"
3,1918,"Domaine Boyar AD"
3,1919,"Domus Accents"
3,1923,"Dorce Prefabricated Buildings and Profile Industry Co. Ltd"
3,1925,"Visão Sustentável - Dorpas Assessoria Empresarial S/C Ltda."
3,1926,"DOT Corporation Comercio e Servicos de Informatica Ltda"
3,1928,"Dotenable.com"
3,1929,"DotMap S.A.E."
3,1930,"Dredging Corporation of India"
3,1931,"Drehtainer GmbH"
3,1932,"Droit a l'energie sos futur"
3,1936,"Drum Cussac Ltd"
3,1940,"Duna Computers"
3,1941,"Dunnbridge Global"
3,1942,"DuPont"
3,1945,"DuPont Argentina SA"
3,1947,"Dupont Malaysia SDN BHD"
3,1948,"DUQUIMICA S.A."
3,1949,"Duro Felguera, S.A."
3,1951,"E Cima S.A.U."
3,1953,"E&C Solutions (Shanghai), Inc"
3,1954,"E.E.C. Di Ing. Santi Curro"
3,1955,"E.ON AG"
3,1957,"E7 Fund"
3,1965,"EADS NV"
3,1966,"EAN- Associacao Brasileira de Automocao"
3,1969,"Ebro Puleva, S.A."
3,1972,"ECF"
3,1974,"ECF Metal Products"
3,1975,"Echo Research Ltd."
3,1979,"ECI Telecom Ltd"
3,1981,"ECISA, Cía.General de Construcciones, S.A."
3,1983,"ECODE"
3,1984,"Eco-Frontier"
3,1987,"Ecole Europeenne de Graphisme Publicitaire"
3,1990,"Ecologia Bruscino"
3,1991,"Ecologic - Institute for International and European Environmental Policy"
3,1993,"Economic and Financial Crimes Commission"
3,1995,"Economic Project Solutions"
3,1998,"ECPAT Philippines"
3,2000,"Ecumenical Hellenism"
3,2001,"Edegel S.A.A"
3,2004,"Edelar S.A"
3,2005,"Edelman"
3,2010,"EDEN S.A. y EDES S.A."
3,2012,"Edesa"
3,2015,"Edesal"
3,2016,"Edese S.A."
3,2018,"EDESUR"
3,2020,"EDF"
3,2027,"Edison Spa"
3,2028,"Editions Odile Jacob"
3,2030,"Editora o Estado do Parana S.A."
3,2034,"Editorial Digalo"
3,2039,"Eduardo Rincoìn Goìmez Ciìa Ltda"
3,2041,"Educational Services Overseas Limited"
3,2043,"Efico S.A."
3,2045,"Ege Sogutmacilik"
3,2046,"Egyptian Pharmacists Syndicate"
3,2049,"Eiffage"
3,2050,"EIGEM SARL"
3,2052,"E-J Electric Installation"
3,2053,"EKSA Ltd."
3,2054,"El Corte Inglés, S.A."
3,2057,"Cajasol - Monte de Piedad y Caja de Ahorros San Fernando de Huelva, Jerez y Sevilla"
3,2061,"Elcogas, S.A."
3,2062,"Electricite Industrielle JP. Fauche"
3,2063,"Electrificadora del Meta S.A. E.S.P"
3,2065,"Electroimpex PLC"
3,2067,"Electromecanica Breccia S.A."
3,2068,"Electronica J.L. Nacional, S.A."
3,2069,"Elektra Noreste SA"
3,2072,"Elektro Eletricidade e Servicos S.A."
3,2074,"Eletropaulo Metropolitana Eletrecidade de Sao Paulo S/A"
3,2075,"Elior"
3,2078,"ELIXIM"
3,2080,"Elma Bilgisayar Basim ve Ambalaj San Tic. Paz. Ltd."
3,2081,"Elucydee"
3,2082,"Elvaco A.D"
3,2084,"Emas Plastik San Tic A.S."
3,2085,"Embafort Ind. E. Com de Artefatos de Madeira Ltda."
3,2088,"Embraco"
3,2091,"Emisan Power Systems"
3,2092,"Employers' Confederation of Thailand"
3,2093,"Employers' Confederation of Thailand"
3,2094,"Employers Confederation of the Philippines"
3,2097,"Employers' Federation of Pakistan"
3,2098,"Emporiki Bank of Greece"
3,2102,"Empresa de Acueducto y Alcantarillado de Bogota-ESP"
3,2105,"Empresa de Distribucion Electrica de Tucuman S.A. - EDET"
3,2107,"Empresa de Energia de Bogota"
3,2108,"Empresa de Energia Rio Negro S.A."
3,2110,"Empresa de Generacion Termoelectrica Ventanilla"
3,2113,"Empresa de Telecomunicaciones de Pereira S.A. E.S.P"
3,2114,"Edemsa - Empresa Distribuidora de Electricidad de Mendoza Sociedad Anónima "
3,2117,"Empresa Distribuidora de Energia Atlantica - EDEA"
3,2119,"Empresa Distribuidora La Plata S.A. (EDELAP)"
3,2121,"Empresa Distribuidora y Comercializadora Norte S.A. (EDENOR S.A)"
3,2123,"Empresa Electrica de Piura S.A"
3,2124,"Empresa Hotelera Yanez Martin S.A."
3,2125,"Empresa Metal Mecanica S.A."
3,2127,"Empresa Metropolitana de Aseo S.A. E.S.P. EMAS"
3,2130,"Empresa Periodistica Nacional S.A."
3,2132,"Empresa Provincial de Energia de Cordoba"
3,2134,"Empresa Provincial de la Energia"
3,2136,"Empresa Susena Energia Ese S.A"
3,2139,"Empresas Bern S.A."
3,2144,"Enagas"
3,2145,"Enbridge"
3,2150,"Endesa Chile"
3,2151,"Endesa Colombia"
3,2153,"Enel"
3,2156,"Energia San Juan S.A."
3,2158,"Energoinvest"
3,2160,"Energy Environment Consulting GmbH"
3,2162,"Energy Financing Team Ltd."
3,2164,"Energy Training Centre"
3,2165,"Engineering Ecology Association"
3,2167,"Engineering Projects India Ltd."
3,2169,"Engineers India Limited"
3,2172,"Engro Chemical Pakistan Limited"
3,2176,"ENI"
3,2178,"ENRESA Empresa Nacional de Residuos Radioactivos, S.A."
3,2180,"Ente Público Radiotelevisión Madrid"
3,2181,"Entek Elektronik ve Yazilim Tic"
3,2182,"Enterprise AMICA"
3,2184,"ENUSA Industrias Avanzadas, S.A."
3,2185,"Enviro World, Hygiene International"
3,2186,"Environmental Development Centre"
3,2188,"Environmental Management and Auditing Institute"
3,2191,"Environmental Quality International"
3,2192,"Environmental Services Association"
3,2193,"Environnement SA"
3,2194,"EPCOS AG"
3,2198,"Equals International Pty Limited"
3,2200,"Era Helicopters, LLC"
3,2202,"Ercros,S.A."
3,2205,"Erenet Computer Inc"
3,2206,"Ergon Ambiente e Lavoro SRL"
3,2207,"EUROTECH France"
3,2210,"Ernesto Rodriguez e Hijos S.A."
3,2212,"Ernst & Young - Peru"
3,2213,"Ernst & Young Baltic UAB"
3,2221,"ESADE Escuela Superior de Administración y Dirección de Empresas"
3,2224,"ESAN"
3,2225,"ESCP-EAP"
3,2229,"ESKOM"
3,2241,"Essilor International"
3,2243,"Establecimiento Las Marias"
3,2245,"Establecimientos Metalurgicos EDIVAL S.A."
3,2248,"Estapar Estacionamentos S/C Ltda."
3,2250,"Esteve"
3,2252,"Estosan Garden Hotel"
3,2253,"Etabeta Mulitmedia"
3,2256,"ETB - Empresa de Telecomunicaciones de Bogota"
3,2257,"ETBL Holdings Limited"
3,2266,"Ethical Trading Initiative- ETI"
3,2267,"Ethics Institute of South Africa (EthicSA)"
3,2268,"Ethics Resource Center"
3,2270,"etno - European Telecommunications Network Operators "
3,2272,"Eudania-Societa Italiana di Ristorazione Soc. Coop"
3,2274,"Eudasys"
3,2276,"Eulen,S.A."
3,2277,"EURA, UAB"
3,2278,"Eurasian Industrial Association"
3,2280,"EURATECH"
3,2282,"Euro Interactive SAS"
3,2284,"EuroComputer Systems (ECS)"
3,2287,"Eurogroup"
3,2290,"EUROMED Marseille School of Management"
3,2291,"Euronext"
3,2295,"Europcar"
3,2299,"EADS France"
3,2313,"European Foundation for Management Development (EFMD)"
3,2316,"European Foundation for Quality Management"
3,2318,"European Institute of Health and Social Welfare"
3,2320,"European Management Centre Ltd"
3,2321,"European Savings Banks Group"
3,2324,"Eurosit S.A."
3,2326,"EUROSTANDARD Bank AD Skopje"
3,2327,"Euskaltel"
3,2329,"Evaluacion Y Control de Contaminantes (ECC)"
3,2331,"EVE-OLUTION Foundation Inc."
3,2333,"EVL Drug Corporation"
3,2334,"EVN AG"
3,2336,"E-W Information Systems Ltd."
3,2337,"Exacompta Clairefontaine"
3,2339,"Excel Industries Limited"
3,2350,"F&C Asset Management"
3,2357,"Faber-Castell"
3,2358,"Fabrica de Calzado Mandarina"
3,2360,"Fabrica de Hielo Festival Ltda."
3,2362,"Fabrica Española de Confecciones, S.A."
3,2365,"FACEO France"
3,2366,"Faculdades Integradas do Brasil - UNIBRASIL"
3,2368,"FAI rent-a-jet AG "
3,2374,"Famille Michaud Apiculteurs"
3,2379,"FARCA - Frontier Reconstruction and Welfare Agency"
3,2380,"Farma Agripro"
3,2381,"Farmacias Del Centro"
3,2383,"Faspac Management Company Ltd"
3,2395,"FAVI"
3,2396,"FB Comunicazione"
3,2399,"TAPSA"
3,2401,"FCC Construccion, S.A"
3,2404,"FEBRAFARMA - Federacao Brasileira da Industria Farmaceutica"
3,2408,"Federacao das Industrias do Estado de Minas Gerais - FIEMG"
3,2409,"Federación Española del Vino"
3,2410,"Federacion Latinoamericana de Quimicos Textiles"
3,2411,"Federacion Nacional de Cafeteros de Colombia - Comitecafe Santander"
3,2414,"Federal University of Parana"
3,2416,"Federalimentare"
3,2417,"Federation of Filipino-Chinese Chambers of Commerce and Industry Inc"
3,2418,"Federazione Internazionale delle Imprese Italiene - Piattaforma Italia"
3,2420,"Fehrcarem - Chains of Modern Restaurant Association ( Associacion de Cadenas de Restauracion moderna)"
3,2422,"Felipe Rodriguez S.A."
3,2426,"FENACO"
3,2427,"FENAE Corretora de Seguros e Administracao de Bens S/A"
3,2428,"FENAE Corretora de Seguros e Administracao de Bens S/A"
3,2430,"Fenix S.A."
3,2431,"Ferreyros S.A.A."
3,2433,"Ferrocarrils de La Generalitat de Catalunya"
3,2435,"Ferromolins, S.L."
3,2437,"FERSOL INDUSTRIA E COMERCIO "
3,2439,"Fertilizantes de Centro America SA"
3,2443,"FETV -  Fundación para la Educacion en la Television"
3,2445,"Fianzacredito Inobiliario de Satander S.A."
3,2446,"Fiat Argentina S.A."
3,2448,"Ficosa International, S.A."
3,2450,"Fidunion Cameroun Audit"
3,2451,"FIESP- Federacao das Industrias do Estado de Sao Paulo"
3,2454,"Fimalac"
3,2458,"Finca La Celia S.A."
3,2459,"Fineco S.P.A"
3,2461,"Finnforest Corporation"
3,2463,"First International Investment Bank Private Ltd."
3,2464,"First Merchant Bank"
3,2465,"FKK Guney Oto Lastic Takoz San Tic. A.S."
3,2467,"Fleury Michon"
3,2469,"Flexim"
3,2471,"FNTS- Federation of the Scientific-Technical Unions in Bulgaria"
3,2473,"Folksam"
3,2475,"Fomento del Trabajo Nacional"
3,2477,"Fondation Espace Afrique"
3,2480,"Fondazione Idis Citta Della Scienza"
3,2481,"FONKO int doo export - import, Skopje"
3,2484,"Foodsphere Inc."
3,2493,"Ford Argentina SCA"
3,2495,"Ford Malaysia Sdn Bhd"
3,2498,"Foreign Buyers Association of the Philippines"
3,2500,"Foreign Trade Association"
3,2502,"Forensic Pathways Limited"
3,2503,"Masisa"
3,2511,"Enel Fortuna S.A."
3,2514,"Forum Barcelona 2004"
3,2517,"FORZA S.A."
3,2520,"Foster's Group Ltd."
3,2522,"African Foundation Farmapu-Inter & Cecotrap-Rcogl"
3,2524,"Foundation for Business and Society"
3,2526,"Foundation for Professional Development"
3,2528,"Four Corners Strategy"
3,2530,"France Telecom"
3,2535,"Francisco Boixados S.A.C."
3,2537,"Francois Charles Oberthur"
3,2538,"Franklin Covey"
3,2539,"Franquicias Panameñas"
3,2540,"Fratini Ingeniería"
3,2542,"Freedom House, Romania"
3,2547,"Freixenet, S.A."
3,2548,"FREMAP, Mutua de Accidentes de Trabajo y Enfermedades Profesionales de la Seguridad Social"
3,2549,"Frial S.A."
3,2550,"Friedrich Ebert Stiftung"
3,2552,"Friendly Care Foundation Inc."
3,2556,"Frigorificos Aconcagua S.A."
3,2559,"Fritz Massong GmbH"
3,2561,"Fuji Optical Co."
3,2563,"Fuji Xerox Company Ltd."
3,2565,"Fujian Electronics and Information Group Co., Ltd."
3,2566,"Fujitsu Siemens Computers (Holding) B.V."
3,2569,"Fuluhashi Corporation"
3,2571,"Fundacao Dom Cabral"
3,2573,"Fundação Dom Cabral"
3,2575,"Fundacao Oriente"
3,2579,"Fundación Adecco para la Integración Laboral"
3,2582,"Fundación Alta Dirección"
3,2585,"Fundación Antonio Camuñas"
3,2587,"Fundación Carolina"
3,2588,"Fundación Casa Taller"
3,2589,"Fundación Ciudad del Saber"
3,2591,"Fundación Conocimiento Libre"
3,2592,"Fundación Cultura de Paz"
3,2595,"Fundación de Acción Social por Panamá"
3,2596,"Fundación de la Solidaridad Y El Voluntariado de la Comunidad Valenciana (FSVCV)"
3,2598,"Fundación de la Zarzuela Española"
3,2599,"Fundación de Organización Comunitaria"
3,2603,"Fundación Ecología y Desarrollo – ECODES"
3,2608,"Fundación Entorno"
3,2611,"Fundación Fidentia"
3,2614,"Fundación Gabriel Lewis Galindo"
3,2615,"Fundación General de la Universidad de Alicante"
3,2618,"Fundación Global Democracia Y Desarrollo"
3,2620,"Fundación Ideas Para La Paz"
3,2623,"Fundación Ineval"
3,2625,"Fundación Intervida"
3,2626,"Fundación José Ortega y Gasset"
3,2627,"Fundación Lealtad"
3,2629,"Fundación Matices"
3,2630,"Fundación Oxigeno"
3,2632,"Fundación Pablo VI - Universidad Pontificia de Salamanca Campus de Madrid"
3,2633,"Fundación para la Promoción de la Mujer - FUNDAMUJER"
3,2634,"Fundación Prats"
3,2636,"Fundación PROhumana"
3,2639,"Fundación Rafael del Pino"
3,2641,"Fundación Ronsel"
3,2643,"Fundación Smithsonian de Panamá"
3,2644,"Fundación Social"
3,2648,"Fundación Social Universal"
3,2649,"Fundacion Universitaria San Pablo CEU"
3,2651,"Fundación Vida Sostenible"
3,2654,"Fundatia Masca"
3,2655,"FUNDEP - Fundación para el Desarollo de la Economia Popular"
3,2656,"Fundes Internacional"
3,2658,"FUNDES-Panamá"
3,2663,"Futerra Sustainability Communications Ltd"
3,2667,"Future Electronics"
3,2670,"Futureye"
3,2672,"Futuro Forestal"
3,2673,"G.C.R"
3,2675,"Gabinete de Prensa Inforpress, S.L. - Sucursal"
3,2677,"GADISA"
3,2682,"Gamesa Corporación Tecnológica"
3,2683,"Gandaki Bee Concern"
3,2687,"Gap Inc."
3,2690,"Garrigues"
3,2693,"Gartex Industries Lanka (Pvt) Ltd."
3,2696,"Gas Natural S.A. ESP"
3,2699,"Gas Natural SDG, S.A."
3,2701,"Gasnor S.A."
3,2702,"Gate Elektronik San ve Tic AS"
3,2706,"Gaz de France"
3,2925,"Gedas France"
3,2928,"Gelmart Industries Philippines, Inc"
3,2930,"Gelre Trabalho Temporario S.A."
3,2931,"GEMAP - Gestion de Medio Ambiente y Planificacion"
3,2932,"Genco S.A."
3,2933,"Gendreau SAS"
3,2938,"Generation Investment Management LLP"
3,2939,"Geodis"
3,2941,"GeoLogistics Corporation"
3,2944,"GeoPost Logistics S.A.S."
3,2946,"Georges Duboeuf"
3,2949,"Georos Construction Development and Trading Inc"
3,2952,"Geotechmin  OOD"
3,2954,"Gerling Group of Insurance Companies"
3,2957,"German Economic Centre of Competence for Rationalisation and Innovation e.V."
3,2960,"GES Investment Services"
3,2965,"Geyer Freres"
3,2966,"Ghana Ports and Harbours Authority"
3,2968,"Gindre Duchavany"
3,2969,"GiPiCart"
3,2970,"Giroflex S/A"
3,2971,"Gjensidige Forsikring"
3,2975,"GlaxoSmithKline Bulgaria"
3,2977,"GlaxoSmithKline Romania"
3,2981,"Global Alliance for Improved Nutrition (GAIN)"
3,2982,"Global Alliance for Workers and Communities"
3,2985,"GLOBAL ALUMINA"
3,2986,"Global Ariel Singapore Pte Ltd"
3,2988,"Global Business Coalition on HIV/AIDS"
3,2994,"Global Calcium Pvt Ltd"
3,2999,"Global Credit Organisation Limited"
3,3003,"Global Entrepeneurs International AS"
3,3007,"Global Renewables"
3,3010,"Global Reporting Initiative"
3,3023,"Global Social Compliance LLC"
3,3024,"Global Synergetic Foundation"
3,3029,"Global Venture Network"
3,3030,"Global Witness"
3,3032,"Globalfono Investment"
3,3035,"GlobalGiving"
3,3037,"Globalitaria-International Peace Building Initiative"
3,3038,"GlobalTox International Consultants Inc"
3,3040,"Globe Knitting Pvt. Ltd"
3,3042,"GlobeScan Incorporated"
3,3043,"Database Answers Ltd."
3,3045,"GMS Business Forum (GMS-BF)"
3,3046,"GOLDEN ROSE AGROFARMS LTD."
3,3050,"Golder Associates Corporation"
3,3051,"Gonzalez Byass S.A."
3,3053,"González, Arias & Partners"
3,3056,"Gordon Marketing, Inc"
3,3058,"Gotte S.A "
3,3059,"Goulibeur"
3,3062,"GPU EMDERSA"
3,3063,"GPV Group"
3,3066,"Grana y Montero"
3,3067,"GRAPH 2000"
3,3068,"Gravafilt"
3,3070,"Green Delta Insurance Company Limited"
3,3071,"Green Land International School"
3,3073,"Green Mountain Coffee Roasters"
3,3076,"Gremio Recreativo Escola de Samba Portela"
3,3078,"Grimaldi Transferts S.A."
3,3080,"Grindeks"
3,3083,"Grizelj d.d"
3,3085,"Group Bobar"
3,3087,"Group Antilope"
3,3089,"Groupe Legris Industries"
3,3091,"Groupe Arche"
3,3094,"Groupe Bel"
3,3095,"Groupe Berchet"
3,3096,"Groupe Bial"
3,3099,"Groupe de Recherche Servier"
3,3101,"Groupe Entremont"
3,3104,"Groupe Fiat France"
3,3106,"Groupe Hamelin"
3,3108,"Groupe Henner/ GMC"
3,3109,"Groupe Industriel Marcel Dassault"
3,3112,"Groupe La Poste"
3,3113,"Groupe Mecanique Decoupage"
3,3115,"Groupe Morgan' Conseil"
3,3117,"Groupe ONET"
3,3118,"Groupe Paprec"
3,3120,"Groupe Roullier"
3,3122,"Groupe Ruget"
3,3123,"Groupe SEB"
3,3128,"Groupe SOCOMEC"
3,3129,"Groupe Stalaven"
3,3131,"Groupe TELCI"
3,3132,"Groupe Randstad France"
3,3134,"Grundfos"
3,3137,"Grupo Abril - Abril S/A"
3,3141,"Grupo ACS"
3,3144,"Grupo ALM"
3,3145,"Grupo Antolin"
3,3147,"Grupo Apoyo"
3,3149,"Grupo Burco"
3,3150,"Grupo Clarin S.A."
3,3152,"Grupo Cliba"
3,3153,"Grupo Cofares"
3,3157,"Grupo Coimex"
3,3158,"Grupo Colomer y Munmany, S.A."
3,3161,"Grupo COMSA"
3,3168,"Grupo Copo De Inversiones, S.A."
3,3169,"Grupo EINSA"
3,3172,"Grupo Elba"
3,3174,"Grupo Eroski"
3,3183,"Inditex, Industrias de Diseño Textil, S.A."
3,3186,"Grupo Interrupción"
3,3187,"Grupo Lladro"
3,3188,"Grupo Melo"
3,3191,"Grupo Minetto (Juan Minetti S.A.)"
3,3192,"Grupo Motta"
3,3193,"Grupo Neodipol"
3,3196,"Grupo Novartis España"
3,3197,"Grupo Nutrexpa"
3,3198,"Grupo OHL (Obrascón Huarte Lain)"
3,3200,"Grupo Orbere"
3,3203,"Grupo Ormazabal"
3,3208,"Grupo Pão de Açúcar - Companhia Brasileira de Distribuição"
3,3213,"Grupo Parques Nacionales Panama"
3,3215,"Grupo Pestana"
3,3216,"Grupo Polymer Panamá"
3,3221,"Grupo Sos"
3,3222,"Grupo Zurich"
3,3227,"Masisa S.A."
3,3230,"Gruppo Coin Spa"
3,3231,"GSE S.A."
3,3233,"GSF"
3,3234,"GSF-Egypt"
3,3236,"GSMI"
3,3248,"GTZ - Deutsche Gesellschaft fur Technische Zusammenarbeit GmbH"
3,3249,"Guardian's Co-operative Society Limited"
3,3250,"Guayal S.A."
3,3251,"Office Depot BS SAS"
3,3254,"Guizhou Shenqi Pharmaceutical Group"
3,3256,"Gulf Pacific Holdings Corporation"
3,3257,"Günes Tekstil Tarim Sanayi Ticaret Ltd."
3,3258,"Guranse Tea Estate Pvt. Ltd."
3,3260,"Guyader Entreprises"
3,3263,"H & M, Hennes & Mauritz AB"
3,3265,"H. Cheong-Leen & Company"
3,3271,"Hacot-Colombier"
3,3272,"Hagen Resources International"
3,3273,"Hahn Associates"
3,3274,"Haier Group Company"
3,3277,"Hakuhodo Inc./Hakuhodo DY Media Partners Inc."
3,3279,"Halici Informatics and Software Inc"
3,3282,"Hans Brumann, Inc"
3,3284,"Harf Information Technology Company"
3,3285,"Harineras Villamayor, S.A"
3,3286,"Harvard Business Review"
3,3291,"Hashem Brothers for Essential Oils and Aromatic Products"
3,3293,"HAT Geographical Information Systems and Trade, Inc."
3,3296,"Haug S.A."
3,3299,"Hawk-Eye"
3,3301,"Hay Group SA"
3,3302,"Hazardous Elimination Corp."
3,3304,"Health Care International"
3,3306,"Health Management Institute (Pty) Ltd"
3,3308,"HeidelbergCement Group Bulgaria"
3,3310,"Heimburger SA"
3,3312,"Hellenic Network for Corporate Social Responsibility"
3,3314,"Helog Lufttransport KG"
3,3320,"Henkel AG & Co. KGaA"
3,3322,"HERA S.p.A."
3,3323,"Hermes International SCA"
3,3325,"Herrmann AG Kunststoffwerk"
3,3326,"Herrmann AG Kunststoffwerk"
