"ID","LOGO_REQUEST_ID","COMMENT_ID","DATE_UPLOADED","FILENAME","EXTENSION"
685,598,1307,2009-07-21 14:02:13,"VACANCIES FOR HONOURARY AMBASSADORS.doc","doc"
686,599,1314,2009-07-22 07:02:06,"CSD report 07-09.pdf","pdf"
687,600,1315,2009-07-22 07:03:37,"Quality Manual.pdf","pdf"
688,590,1316,2009-07-22 08:54:27,"img009.pdf","pdf"
689,598,1317,2009-07-22 09:12:28,"VACANCIES FOR HONOURARY AMBASSADORS (AMENDED).doc","doc"
690,601,1322,2009-07-22 11:13:37,"Sika_Intranet.doc","doc"
691,601,1322,2009-07-22 11:13:37,"Sika_Internet.doc","doc"
692,602,1324,2009-07-22 12:45:32,"The Global Compact and Enablon.docx","docx"
693,603,1326,2009-07-22 14:34:18,"Pacto Global.pdf","pdf"
694,604,1327,2009-07-22 14:37:08,"logo_pacto_catalogo.pdf","pdf"
695,605,1328,2009-07-22 14:44:20,"modelo_agenda02.pdf","pdf"
696,606,1329,2009-07-22 21:09:10,"GC.pdf","pdf"
697,607,1330,2009-07-22 21:59:28,"CSR Report(P.0)(in Japanese).pdf","pdf"
698,607,1330,2009-07-22 21:59:28,"CSR Report(P.5)(in Japanese).pdf","pdf"
699,608,1331,2009-07-23 03:26:08,"Letter head.doc","doc"
700,609,1332,2009-07-23 05:06:09,"screen_approval_un-global.jpg","jpg"
701,610,1333,2009-07-23 05:40:02,"card.jpg","jpg"
702,611,1334,2009-07-23 05:52:44,"Logo gc.ppt","ppt"
703,599,1335,2009-07-23 08:14:00,"Quality and sustainable development manual.pdf","pdf"
704,612,1336,2009-07-23 09:58:32,"Proposed Letter Head GC.pdf","pdf"
705,599,1348,2009-07-23 11:45:43,"CSD report 07-09.pdf","pdf"
706,613,1350,2009-07-24 03:57:17,"kikkoman web.xls","xls"
707,614,1351,2009-07-24 05:15:23,"Startseite---CIWI-GmbH---Software-Management-Consu","jpg"
708,615,1352,2009-07-24 07:00:01,"IDFC sample Press Release - 2009.doc","doc"
709,616,1353,2009-07-24 07:16:49,"Demande de logo Site intranet.pdf","pdf"
710,617,1354,2009-07-24 08:26:07,"IDFC.docx","docx"
711,618,1355,2009-07-24 08:30:11,"Logo Request for Polymetal.ru.doc","doc"
712,619,1356,2009-07-27 02:13:35,"OSAKA GAS GROUP CSR REPORT 2009 publication.pdf","pdf"
713,620,1357,2009-07-27 02:15:26,"CSR of OSAKA GAS GROUP website Japanese.pdf","pdf"
714,621,1358,2009-07-27 02:18:29,"CSR of OSAKA GAS GROUP website English.pdf","pdf"
715,622,1359,2009-07-27 02:39:04,"JFA.mht","mht"
716,623,1360,2009-07-27 10:36:03,"Bilan durable 2008 Groupe ever.pdf","pdf"
717,624,1364,2009-07-27 11:10:12,"NUEVO logo tgs en alta.jpg","jpg"
718,625,1376,2009-07-27 12:35:10,"Sample UN global compact Homepage.doc","doc"
719,626,1378,2009-07-28 05:23:16,"UN Global Compact on Cramos webpages.doc","doc"
720,627,1379,2009-07-28 06:46:44,"Peace  -Full.doc","doc"
721,628,1380,2009-07-28 06:55:17,"Childcare ltr pad -compact.doc","doc"
722,629,1381,2009-07-28 08:53:02,"logo.doc","doc"
723,630,1385,2009-07-28 11:01:48,"BoothLabelExpo.jpg","jpg"
724,630,1385,2009-07-28 11:01:48,"Signa_GrandeBache.jpg","jpg"
725,631,1390,2009-07-28 18:01:06,"Logo Oria Reducido.gif","gif"
726,632,1391,2009-07-28 18:06:21,"COP.docx","docx"
727,633,1392,2009-07-29 04:39:28,"12p QSE 2009 v2.pdf","pdf"
728,634,1393,2009-07-29 08:04:45,"we support logo.JPG","jpg"
729,635,1394,2009-07-29 09:37:43,"sample we support logo use.jpg","jpg"
730,636,1395,2009-07-29 09:38:08,"Rapport_enviro-GB.pdf","pdf"
731,637,1403,2009-07-29 22:14:13,"Annual Results Template.pptx","pptx"
732,603,1404,2009-07-30 10:17:24,"catalogo_transformador_pag_03[1].pdf","pdf"
733,604,1405,2009-07-30 10:18:38,"catalogo_institucional_logo_pacto[1].pdf","pdf"
734,605,1406,2009-07-30 10:19:42,"modelo_agenda02.pdf","pdf"
735,638,1407,2009-07-30 10:24:16,"catálogo combate_arte_externa.pdf","pdf"
736,639,1408,2009-07-31 00:17:23,"CSRreport(English)draft.pdf","pdf"
737,639,1408,2009-07-31 00:17:23,"CSRerport(Japanese)draft.pdf","pdf"
738,640,1409,2009-07-31 00:22:48,"logo sample.bmp","bmp"
739,641,1410,2009-07-31 04:42:49,"screen dump of subsite_pfa joined global compact. ","ppt"
740,642,1416,2009-08-02 22:33:49,"Strategic Partners.doc","doc"
741,603,1417,2009-08-03 09:35:48,"catalogo_transformador_pag_03.pdf","pdf"
742,604,1418,2009-08-03 09:36:35,"catalogo_institucional_logo_pacto.pdf","pdf"
743,605,1419,2009-08-03 09:37:25,"modelo_agenda02.pdf","pdf"
744,638,1420,2009-08-03 09:38:59,"parte_externa.pdf","pdf"
745,643,1425,2009-08-03 12:43:52,"cooperation.html","html"
746,643,1427,2009-08-03 12:59:34,"cooperation.html","html"
747,643,1428,2009-08-03 16:38:14,"cooperation.html","html"
748,644,1429,2009-08-04 02:13:34,"Edita Bobergs.docx","docx"
749,645,1430,2009-08-04 02:18:49,"E-mail.docx","docx"
750,646,1431,2009-08-04 03:33:55,"Páginas de Manual Colegio Farmaceuticos.pdf","pdf"
751,647,1432,2009-08-04 03:34:13,"screenshot website rce graz_GC logo.jpg","jpg"
752,648,1438,2009-08-04 20:58:35,"NEC.F_CSRReport_Sample.pdf","pdf"
753,649,1439,2009-08-05 02:58:27,"09.autumn.ebara.bulletin.pdf","pdf"
754,650,1440,2009-08-05 05:39:44,"Germany CSD Booklet .pdf","pdf"
755,651,1441,2009-08-05 08:07:44,"Aas_Logo.JPG","jpg"
756,652,1465,2009-08-05 16:40:34,"proposed location.doc","doc"
757,653,1467,2009-08-05 18:24:06,"NG_SR08_IBC.pdf","pdf"
758,654,1469,2009-08-06 00:16:07,"Inception â€Ž(Volunteer Partnerships for West Afri","htm"
759,655,1470,2009-08-06 00:27:47,"cert.pub","pub"
760,656,1471,2009-08-06 02:09:12,"sekisui_tentative0806.pdf","pdf"
761,657,1472,2009-08-06 04:45:15,"EP4834_EPSON_Brochure-qualité_03FLO090729.pdf","pdf"
762,658,1473,2009-08-06 09:48:35,"Charte RSE.doc","doc"
763,659,1480,2009-08-06 13:44:22,"NG_SR08_IBC.pdf","pdf"
764,660,1481,2009-08-06 14:20:31,"sample_website.gif","gif"
765,655,1482,2009-08-06 15:43:23,"cert.pdf","pdf"
766,661,1483,2009-08-07 00:11:27,"e13 2.pdf","pdf"
767,505,1484,2009-08-07 04:47:59,"SKMBT_C353 09080709411.pdf","pdf"
768,504,1485,2009-08-07 04:49:40,"SKMBT_C353 09080709410.pdf","pdf"
769,662,1486,2009-08-07 07:01:12,"P22-23_7 31.pdf","pdf"
770,655,1499,2009-08-07 15:09:26,"cert2.pdf","pdf"
771,654,1502,2009-08-09 20:17:44,"www.vpwa.org.pdf","pdf"
772,663,1503,2009-08-09 20:27:16,"card.jpg","jpg"
773,664,1504,2009-08-10 06:14:26,"Uniglas_logo_req.pdf","pdf"
774,665,1512,2009-08-10 15:25:55,"Dow GRI  COP report coverpage.doc","doc"
775,666,1514,2009-08-10 22:01:55,"Japan Energy CSR Report2009.doc","doc"
776,667,1515,2009-08-11 03:55:26,"image002.gif","gif"
777,423,1516,2009-08-11 09:13:02,"logo de apoyo al pacto.ppt","ppt"
778,668,1517,2009-08-11 09:55:07,"formationElusSociétairesécran Global Compact.ppt","ppt"
779,669,1523,2009-08-11 19:17:19,"mbcoiletterhead.pdf","pdf"
780,670,1524,2009-08-11 19:22:18,"x.pdf","pdf"
781,671,1525,2009-08-11 21:34:08,"GLOBAL COMPACT LOGO REQUEST - MERCK.pdf","pdf"
782,672,1526,2009-08-12 02:09:56,"kirin.doc","doc"
783,673,1527,2009-08-12 04:47:45,"Osborne Energy letterhead paper sample.doc","doc"
784,674,1528,2009-08-12 09:24:10,"HOME GORSEL.jpg","jpg"
785,675,1534,2009-08-13 00:40:26,"ä½å‹ç”Ÿå‘½p03_04_0812B.pdf","pdf"
786,676,1535,2009-08-13 00:44:50,"ä½å‹ç”Ÿå‘½p03_04_0812B.pdf","pdf"
787,677,1538,2009-08-13 14:04:16,"UNGC logo request sample.doc","doc"
788,678,1539,2009-08-13 21:13:28,"P",""
789,679,1540,2009-08-13 23:11:41,"GC logo_support.gif","gif"
790,680,1541,2009-08-14 05:58:50,"The extract of our Sustainability Report          ","doc"
791,681,1542,2009-08-16 21:04:52,"logo_csr report.pdf","pdf"
792,682,1543,2009-08-17 04:21:38,"TAYBURN COPRORATE BROCHURE PAGE 1.pdf","pdf"
793,683,1545,2009-08-17 10:09:15,"F-05-004 Charte ethique[1].doc","doc"
794,684,1554,2009-08-17 16:46:47,"SRI Proof 5 small.jpg","jpg"
795,685,1556,2009-08-18 01:11:43,"CSRreport(English)draft.pdf","pdf"
796,685,1556,2009-08-18 01:11:43,"CSRerport(Japanese)draft.pdf","pdf"
797,686,1557,2009-08-18 02:48:11,"Screen capture.doc","doc"
798,687,1560,2009-08-18 10:31:54,"ESR2008 UNGC Logo use video.png","png"
799,687,1560,2009-08-18 10:31:54,"ESR2008 UNGC Logo use internet.png","png"
800,687,1562,2009-08-18 10:45:21,"ESR2008 UNGC Logo use video.jpg","jpg"
801,688,1563,2009-08-18 11:47:37,"Partners.png","png"
802,423,1564,2009-08-18 12:28:09,"DSC00647.JPG","JPG"
803,423,1565,2009-08-18 12:28:31,"DSC00648.JPG","JPG"
804,689,1566,2009-08-18 13:02:20,"0.5kg organic rice- draft.jpg","jpg"
805,689,1566,2009-08-18 13:02:20,"1.5kg organic rice (bottle packaging) draft.jpg","jpg"
806,689,1566,2009-08-18 13:02:20,"multi-grain gift packaging - draft.jpg","jpg"
807,690,1567,2009-08-19 07:22:24,"ading-web-certificates.jpg","jpg"
808,691,1568,2009-08-19 09:49:32,"UN_Logo_request.ppt","ppt"
809,692,1576,2009-08-19 15:52:38,"mbcoiletterhead2.pdf","pdf"
810,688,1578,2009-08-19 17:44:31,"StrategicDreampartners.JPG","JPG"
811,693,1579,2009-08-19 22:06:26,"global.html","html"
812,694,1580,2009-08-20 03:32:20,"GC logo at Katowice Airport website.jpg","jpg"
813,695,1581,2009-08-20 11:08:25,"vlerick reflect_03_global compact.pdf","pdf"
814,696,1583,2009-08-20 12:18:12,"GC.docx","docx"
815,697,1584,2009-08-21 00:01:26,"sample_UNGC logo.ppt","ppt"
816,698,1585,2009-08-21 04:11:03,"clip_image002.jpg","jpg"
817,699,1586,2009-08-21 09:45:19,"Communication Global Compact 2009-V4.pdf","pdf"
818,693,1596,2009-08-21 13:36:12,"global.html","html"
819,693,1597,2009-08-21 13:38:47,"Site.rar","rar"
820,700,1598,2009-08-21 14:10:33,"site_seminário_RS_Unimed.doc","doc"
821,701,1600,2009-08-24 04:39:48,"P17.pdf","pdf"
822,702,1604,2009-08-24 15:43:59,"site_logomarcas.jpg","jpg"
823,703,1607,2009-08-24 22:21:56,"Sans titre.JPG","jpg"
824,704,1608,2009-08-25 00:07:00,"GC-logoposition.ppt","ppt"
825,705,1609,2009-08-25 05:23:20,"Handtekening ACS.doc","doc"
826,706,1610,2009-08-25 07:26:30,"20.005_codes_of_conduct.pdf","pdf"
827,707,1611,2009-08-25 07:59:31,"mono-sahkar.JPG","jpg"
828,708,1612,2009-08-25 09:38:55,"S&B_vindmøllebrochure_1.pdf","pdf"
829,709,1613,2009-08-25 09:46:20,"Global Compact tilladelse.doc","doc"
830,688,1614,2009-08-25 10:57:11,"Sponsor.JPG","JPG"
831,710,1625,2009-08-26 01:41:21,"Alto UNGC logo 0809.pdf","pdf"
832,711,1627,2009-08-26 03:51:41,"090825_imSept_CSRupdate.pdf","pdf"
833,712,1628,2009-08-26 05:29:56,"2009- website geodis (global compact).doc","doc"
834,713,1629,2009-08-26 06:59:56,"GC_Logo.doc","doc"
835,714,1630,2009-08-26 08:28:27,"Site.pdf","pdf"
836,715,1631,2009-08-26 10:12:37,"Global compact.JPG","jpg"
837,716,1632,2009-08-26 10:16:47,"UN GC Web.JPG","jpg"
838,717,1643,2009-08-26 20:22:54,"EBARA09.annual.report.jp.pdf","pdf"
839,718,1644,2009-08-26 20:25:40,"sumitomo corporation sustainability report.pdf","pdf"
840,719,1648,2009-08-27 11:06:54,"ExCeL_CSRbrochure08FINAL.pdf","pdf"
841,720,1649,2009-08-27 12:28:36,"website_english.png","png"
842,720,1649,2009-08-27 12:28:36,"website.png","png"
843,721,1650,2009-08-27 13:04:46,"GreetingCard_Fr_NEW.pdf","pdf"
844,722,1651,2009-08-27 15:13:44,"Doc1.doc","doc"
845,723,1652,2009-08-28 07:09:03,"screendump.doc","doc"
846,724,1653,2009-08-30 22:18:31,"UNGC of SeoulMetro.pdf","pdf"
847,725,1654,2009-08-31 02:32:26,"HNI Letterhead.doc","doc"
848,726,1655,2009-08-31 03:56:50,"UNGlobal Compact logo use in report 2008.docx","docx"
849,727,1656,2009-08-31 15:12:11,"10 PrincÃ­pios do Pacto Global.docx","docx"
850,728,1657,2009-09-01 02:14:54,"sustainability report cover.pdf","pdf"
851,729,1658,2009-09-01 02:32:38,"JFA_news_Sepï¼ˆSAMPLEï¼‰.pdf","pdf"
852,730,1659,2009-09-01 03:56:22,"Formarse.pdf","pdf"
853,731,1660,2009-09-01 13:02:48,"Autologica home page with Global Compact logo.jpg","jpg"
854,732,1661,2009-09-02 04:12:18,"CSR_Global Conpact_090902.doc","doc"
855,733,1662,2009-09-02 08:41:49,"CIWI_Leporello_EN.pdf","pdf"
856,734,1663,2009-09-02 10:46:08,"ex page.com pacte mondial.ppt","ppt"
857,735,1680,2009-09-02 15:59:00,"banner_meio_pacto global.jpg","jpg"
858,736,1681,2009-09-03 00:11:09,"EBARA NewsOct.pdf","pdf"
859,705,1682,2009-09-03 03:01:44,"UN_ACS_web page.jpg","jpg"
860,737,1683,2009-09-03 04:20:05,"Sharp ESR2009_CN.pdf","pdf"
861,737,1683,2009-09-03 04:20:05,"Sharp_ESR2009_EN.pdf","pdf"
862,738,1685,2009-09-03 15:22:51,"Biochamm -- Qualidade e certificações_125199902670","png"
863,739,1692,2009-09-03 16:38:03,"site ug.jpg","jpg"
864,740,1693,2009-09-03 23:33:38,"QHSE Doc with Logo.jpg","jpg"
865,741,1696,2009-09-04 12:08:50,"The Sustainability Booklet_Front back.pdf","pdf"
866,742,1697,2009-09-04 12:59:41,"envelope_verso.jpg","jpg"
867,743,1698,2009-09-04 15:44:46,"Logo_PG_Utilização.ppt","ppt"
868,744,1699,2009-09-06 04:13:31,"United Nations Global Compact- CSR report.docx","docx"
869,745,1700,2009-09-06 04:24:32,"Un for E-gaming awards.docx","docx"
870,746,1701,2009-09-06 21:34:53,"Dear Sirs.doc","doc"
871,747,1702,2009-09-06 22:16:55,"Business Card(Sample).JPG","jpg"
872,748,1703,2009-09-07 04:08:06,"Communication On Progress3 - vdef.doc","doc"
873,749,1704,2009-09-07 04:10:41,"Communication clients.doc","doc"
874,750,1705,2009-09-07 06:03:57,"sample copy.jpg","jpg"
875,751,1706,2009-09-07 10:32:59,"Global Compact screenshots_Crowne Plaza Copenhagen","docx"
876,751,1706,2009-09-07 10:32:59,"Press release_Global Compact_Crowne Plaza Copenhag","doc"
877,751,1706,2009-09-07 10:32:59,"Global Compact screenshots_Crowne Plaza Copenhagen","doc"
878,752,1707,2009-09-08 09:19:33,"Other office supllies.JPG","jpg"
879,753,1708,2009-09-08 09:24:07,"Other interactive media.JPG","jpg"
880,754,1709,2009-09-08 09:25:15,"Other event media.JPG","jpg"
881,755,1710,2009-09-08 16:38:15,"slidepactoglobal.ppt","ppt"
882,756,1711,2009-09-08 17:01:52,"Presentación2.jpg","jpg"
883,757,1713,2009-09-08 22:08:58,"In the community brochure UN.jpg","jpg"
884,758,1714,2009-09-09 04:00:49,"ä½å‹ç”Ÿå‘½p03_04_0907.pdf","pdf"
885,759,1715,2009-09-09 07:58:14,"COP_ 10 09 09.pdf","pdf"
886,760,1716,2009-09-09 08:39:59,"syst dev UNGD.doc","doc"
887,761,1717,2009-09-09 10:48:14,"TCI is a member of the United Nations Global Compa","doc"
888,762,1726,2009-09-09 12:54:20,"Supplier Relations_v7.pdf","pdf"
889,763,1728,2009-09-10 01:26:49,"News_Notable COP.pdf","pdf"
890,764,1729,2009-09-10 06:04:52,"Sustainability Brochure_FiNAL.pdf","pdf"
891,765,1730,2009-09-10 06:13:58,"Global Compact.doc","doc"
892,766,1731,2009-09-10 21:18:54,"card.jpg","jpg"
893,746,1732,2009-09-10 23:28:09,"Sustainability Report of Minmetals 2008ï¼ˆä¸­å›½äº","pdf"
894,767,1733,2009-09-11 03:00:56,"Lavola.pdf","pdf"
895,768,1734,2009-09-11 03:58:36,"RA 08 - TF1 pages DD.pdf","pdf"
896,769,1735,2009-09-11 05:19:57,"ENG Code of conduct.pdf","pdf"
897,770,1736,2009-09-11 06:26:15,"Smile Train and United Nations Global Compact.doc","doc"
898,771,1737,2009-09-11 10:53:22,"Davis Service Group Extranet Front Page.doc","doc"
899,772,1762,2009-09-11 13:22:19,"AboutSamCSR.doc","doc"
900,773,1769,2009-09-14 04:49:01,"Megasyc Colaboración.pdf","pdf"
901,774,1770,2009-09-14 04:51:42,"Megasyc Web.pdf","pdf"
902,775,1771,2009-09-14 05:53:45,"Global Compact Commitment_FR__10 09 09_.pdf","pdf"
903,776,1772,2009-09-14 06:02:11,"50mm x 120mm - Aymara main hangtag backside.pdf","pdf"
904,777,1773,2009-09-14 08:57:41,"global_eng.pdf","pdf"
905,778,1774,2009-09-14 19:36:04,"Sample use of GC logo.doc","doc"
906,779,1775,2009-09-14 21:48:15,"P2_090617-2.pdf","pdf"
907,780,1776,2009-09-14 21:51:59,"English P2.pdf","pdf"
908,781,1777,2009-09-15 04:35:08,"GClogoCSR2009E.pdf","pdf"
909,782,1778,2009-09-15 04:42:10,"GClogoCSR2009Eweb.pdf","pdf"
910,783,1779,2009-09-15 07:15:29,"UN_News.jpg","jpg"
911,784,1781,2009-09-15 11:44:21,"Immagine1.png","png"
912,785,1782,2009-09-15 14:22:28,"SRI Proof 1 - panel 1.jpg","jpg"
913,786,1783,2009-09-15 14:26:26,"shorterthecompactgoals&principles - BACK OF INSERT","pdf"
914,787,1784,2009-09-15 14:38:16,"WHY JOIN THE PAM NETWORK FINAL_Page_2.jpf","jpf"
915,788,1803,2009-09-16 02:05:02,"GC logo application  Tamron 20090916.doc","doc"
916,789,1804,2009-09-16 03:40:58,"Armacell's Communication on Progress Report 2009.p","pdf"
917,784,1805,2009-09-16 04:01:41,"Immagine2.png","png"
918,789,1806,2009-09-16 04:02:04,"Armacell's Communication on Progress Report 2009.p","pdf"
919,790,1807,2009-09-16 05:03:31,"0909Nessintranetscreenshot.jpg","jpg"
920,791,1808,2009-09-16 07:15:32,"vla_globalcompact.pdf","pdf"
921,792,1809,2009-09-16 08:17:23,"Le pacte mondial des Entreprises-Web.doc","doc"
922,793,1811,2009-09-16 11:13:56,"DG&A- Global Compact Logo.jpg","jpg"
923,794,1812,2009-09-16 13:10:00,"UNGC Logo screenshot.doc","doc"
924,795,1813,2009-09-16 13:27:30,"WHY JOIN THE PAM NETWORK 2 smaller.pdf","pdf"
925,796,1814,2009-09-16 15:28:08,"Logo_PG_Utilização_Intranet.ppt","ppt"
926,797,1815,2009-09-16 17:01:33,"2009 CSR Report Final White Cover.pdf","pdf"
927,798,1816,2009-09-17 06:04:09,"Logo Iberia.pdf","pdf"
928,799,1817,2009-09-17 10:46:41,"Power Guide_draft_page6GC.bmp","bmp"
929,800,1818,2009-09-17 18:09:49,"COP- MONEX GRUPO FINANCIERO 2009.pdf","pdf"
930,800,1818,2009-09-17 18:09:49,"Annual Report 2008.pdf","pdf"
931,801,1832,2009-09-21 02:42:19,"Global compact_ vestas web2.ppt","ppt"
932,802,1833,2009-09-21 02:45:25,"Global Compact_vestas_story_v4.doc","doc"
933,803,1834,2009-09-21 05:09:39,"Autorización Logo Serficoin.pdf","pdf"
934,804,1835,2009-09-21 07:48:30,"Scott Wilson UN_Global_Compact.jpg","jpg"
935,805,1836,2009-09-21 09:54:07,"Mobilitas - Global Compact_en.pdf","pdf"
936,805,1836,2009-09-21 09:54:07,"Mobilitas - Global Compact_fr.pdf","pdf"
937,806,1837,2009-09-21 13:35:44,"UN Globact Compact.jpg","jpg"
938,807,1838,2009-09-21 14:51:10,"Siena.jpg","jpg"
939,808,1839,2009-09-21 19:00:30,"Balance Social 1994-2006.pdf","pdf"
940,809,1840,2009-09-23 02:38:19,"Screen capture GC of the website.doc","doc"
941,810,1841,2009-09-23 06:38:52,"WL GCcommunication_140909_Low.pdf","pdf"
942,811,1842,2009-09-23 07:28:27,"example_corporate_website_Phoenix Contact_section_","doc"
943,812,1843,2009-09-23 09:38:25,"Web Site FundaciÃ³n Amanecer.bmp","bmp"
944,813,1844,2009-09-23 10:15:17,"AGS - Global Compact_en.pdf","pdf"
945,813,1844,2009-09-23 10:15:17,"AGS - Global Compact_fr.pdf","pdf"
946,814,1845,2009-09-23 11:43:12,"Borrador Memoria RSC Multicaja.pdf","pdf"
947,815,1846,2009-09-23 11:43:57,"Borrador Intranet  Multicaja.pdf","pdf"
948,816,1847,2009-09-23 20:52:27,"Takuma CSR Report 2009 Sample.pdf","pdf"
949,817,1848,2009-09-24 01:12:27,"09_09_24_Responsible_Investment_Policy.ppt","ppt"
950,818,1849,2009-09-24 01:28:44,"arxa variant 4.jpg","jpg"
951,819,1850,2009-09-24 03:50:40,"Back.jpg","jpg"
952,819,1850,2009-09-24 03:50:40,"Front.jpg","jpg"
953,820,1851,2009-09-24 09:55:55,"Logo_PG_Utilização_Other Report (Press Release).pp","ppt"
954,821,1852,2009-09-24 10:03:10,"Logo_PG_Utilização_Financial Report (Annual).ppt","ppt"
955,822,1853,2009-09-24 11:23:24,"global_compact_GB.pdf","pdf"
956,823,1854,2009-09-24 11:37:33,"web-socomec.jpg","jpg"
957,824,1855,2009-09-25 02:15:28,"Folder Information sample.pdf","pdf"
958,825,1856,2009-09-25 03:58:13,"CCC 2010.pdf","pdf"
959,826,1857,2009-09-25 05:04:10,"Cata_DAD.pdf","pdf"
960,827,1858,2009-09-25 05:43:38,"10 - Le Pacte Mondial - The Global Compact.doc","doc"
961,828,1859,2009-09-25 15:27:43,"blank.txt","txt"
962,829,1860,2009-09-26 10:07:53,"REVISTA  ETICA.doc","doc"
963,830,1861,2009-09-27 22:50:31,"CSK_AnnualReport.pdf","pdf"
964,831,1862,2009-09-27 22:52:33,"Poster_GlobalCompact.pdf","pdf"
965,832,1863,2009-09-28 00:33:54,"Japan Energy CSR Report2009(print edition).doc","doc"
966,833,1864,2009-09-28 00:38:44,"UNGC LOGO.xls","xls"
967,834,1865,2009-09-28 03:01:54,"arval_DVD_250909 (2).pdf","pdf"
968,835,1866,2009-09-28 04:47:42,"Corporate Social Responsibility.doc","doc"
969,836,1867,2009-09-28 06:19:13,"Firma Mnemo.pdf","pdf"
970,837,1868,2009-09-28 06:28:44,"Ismobel Borrador Catálogo.pdf","pdf"
971,838,1869,2009-09-28 06:29:37,"Ismobel Borrador Carta.pdf","pdf"
972,839,1870,2009-09-28 11:30:57,"090907 Nuevas empresarias - Selecta.pdf","pdf"
973,808,1880,2009-09-28 19:09:49,"Publicación reporte global compact.pdf","pdf"
974,840,1881,2009-09-28 23:10:28,"Asahi Shimbun 1.doc","doc"
975,840,1881,2009-09-28 23:10:28,"Asahi Shimbun 2.jpg","jpg"
976,840,1881,2009-09-28 23:10:28,"Asahi Shimbun 3.jpg","jpg"
977,841,1882,2009-09-29 01:34:57,"how the logo will be used.docx","docx"
978,841,1882,2009-09-29 01:34:57,"Asahi Shimbun 1.doc","doc"
979,841,1882,2009-09-29 01:34:57,"New= Asahi Shimbun 2.pdf","pdf"
980,841,1882,2009-09-29 01:34:57,"New=Asahi Shimbun 3.pdf","pdf"
981,842,1884,2009-09-29 04:25:51,"steppen_homepage.jpg","jpg"
982,843,1885,2009-09-29 04:54:57,"Company Letter.doc","doc"
983,844,1886,2009-09-29 09:02:00,"Nexans commits to the Global Compact.docx","docx"
984,845,1887,2009-09-29 10:16:57,"Memoria Kutxa Gupizcoa.pdf","pdf"
985,846,1888,2009-09-29 11:41:36,"PamFall09NewsInsert Final Proof.pdf","pdf"
986,847,1889,2009-09-29 12:03:46,"PAMFall09Newsletter - Final Proof.pdf","pdf"
987,848,1896,2009-09-30 05:28:22,"ExampleYB2008_ YB2009notalreadyready.pdf","pdf"
988,848,1896,2009-09-30 05:28:22,"textnews.doc","doc"
989,849,1897,2009-09-30 05:31:02,"ImprEcran.doc","doc"
990,850,1899,2009-09-30 11:14:04,"WebSerficoin.pdf","pdf"
991,851,1900,2009-09-30 11:15:50,"Papelería Serficoin.pdf","pdf"
992,852,1901,2009-09-30 15:48:44,"HRC se adhiere al Pacto Global.doc","doc"
993,853,1902,2009-10-01 00:32:42,"CSR Report 04-05.pdf","pdf"
994,853,1902,2009-10-01 00:32:42,"CSR Report Cover1-4.pdf","pdf"
995,854,1903,2009-10-01 04:42:22,"Charte d'engagement RSE.jpg","jpg"
996,855,1904,2009-10-01 09:06:01,"Démarche Développement durable Potel et chabot sep","doc"
997,856,1905,2009-10-01 09:09:05,"Démarche Développement durable Saint Clair le Trai","doc"
998,857,1906,2009-10-01 09:49:56,"modelo Lions Global compact Araucaria.jpg","jpg"
999,858,1907,2009-10-01 11:12:15,"global compact 2009.pdf","pdf"
1000,859,1908,2009-10-01 11:14:06,"web-socomec.jpg","jpg"
1001,860,1909,2009-10-02 03:01:41,"MAPT_website_dummy.jpg","jpg"
1002,861,1910,2009-10-02 03:26:23,"Takuma CSR Report 2009 Sample.pdf","pdf"
1003,862,1911,2009-10-02 06:17:07,"00126_Environment_brochure_UK.pdf","pdf"
1004,862,1911,2009-10-02 06:17:07,"00126_Environment_brochure_DK.pdf","pdf"
1005,863,1912,2009-10-02 08:26:31,"LCC UNGC Letter.pdf","pdf"
1006,864,1917,2009-10-02 12:26:56,"logo.jpg","jpg"
1007,865,1922,2009-10-02 15:54:55,"Logo in PPT.doc","doc"
1008,866,1932,2009-10-05 03:52:10,"ici_website.pdf","pdf"
1009,867,1933,2009-10-05 04:13:26,"ici_businesscard.pdf","pdf"
1010,868,1934,2009-10-05 10:38:37,"FormarseDOC INSTITUCIONAL_Sample.pdf","pdf"
1011,869,1935,2009-10-05 10:40:37,"Formarse WEB_Sample.pdf","pdf"
1012,870,1936,2009-10-05 10:41:36,"FormarseEMAIL_Sample.pdf","pdf"
1013,871,1945,2009-10-05 11:55:39,"Firma Mnemo.ppt","ppt"
1014,463,1998,2009-10-06 05:26:12,"Policies & Commitments no website.doc","doc"
1015,864,1999,2009-10-06 08:21:22,"J&K Broucher12De.doc","doc"
1016,476,2016,2009-10-06 11:41:28,"Isa_Logo_slogan_Ing_Pos.jpg","jpg"
1017,872,2027,2009-10-06 16:17:54,"Comunicado de Adhesion al PG.gif","gif"
1018,873,2028,2009-10-06 19:09:53,"http_www.emcapitalmanagement.pdf","pdf"
1019,825,2029,2009-10-07 00:01:09,"CCC 2010.pdf","pdf"
1020,856,2031,2009-10-07 04:23:53,"Démarche Développement durable Saint Clair le Trai","doc"
1021,843,2032,2009-10-07 04:32:00,"Company Letter_UN logo.doc","doc"
1022,874,2033,2009-10-07 05:04:45,"IBL Business Card.JPG","jpg"
1023,813,2034,2009-10-07 05:09:39,"ags_global_compact_en.pdf","pdf"
1024,813,2035,2009-10-07 05:11:21,"ags_global_compact_fr.pdf","pdf"
